Date,Price
11/07/1994,383.3
11/04/1994,384.7
11/03/1994,384.4
11/02/1994,385.5
11/01/1994,385.7
10/31/1994,384.9
10/28/1994,388.7
10/27/1994,390.2
10/26/1994,391
10/25/1994,391.2
10/24/1994,391.4
10/21/1994,392.8
10/20/1994,393.3
10/19/1994,392.3
10/18/1994,391.3
10/17/1994,392.1
10/14/1994,390
10/13/1994,388.6
10/12/1994,390.6
10/11/1994,390.2
10/10/1994,393.4
10/07/1994,393.8
10/06/1994,395.1
10/05/1994,395.2
10/04/1994,395.7
10/03/1994,398.2
09/30/1994,397.6
09/29/1994,398.7
09/28/1994,397.9
09/27/1994,401.4
09/26/1994,397.8
09/23/1994,399.6
09/22/1994,399
09/21/1994,397.8
09/20/1994,397.2
09/19/1994,393.6
09/16/1994,393.6
09/15/1994,391.9
09/14/1994,392.9
09/13/1994,394.5
09/12/1994,394.9
09/09/1994,395.8
09/08/1994,394.6
09/07/1994,394.4
09/06/1994,392.2
09/02/1994,391.4
09/01/1994,391.3
08/31/1994,390.8
08/30/1994,390.8
08/29/1994,391.8
08/26/1994,388
08/25/1994,388.1
08/24/1994,388.6
08/23/1994,386.5
08/22/1994,386.7
08/19/1994,386.9
08/18/1994,385.9
08/17/1994,382.3
08/16/1994,382.9
08/15/1994,382.4
08/12/1994,381.5
08/11/1994,384
08/10/1994,382.6
08/09/1994,383
08/08/1994,382.3
08/05/1994,382.9
08/04/1994,383.1
08/03/1994,383.1
08/02/1994,384.4
08/01/1994,389.4
07/29/1994,389.2
07/28/1994,391.2
07/27/1994,387.7
07/26/1994,387.1
07/25/1994,384.9
07/22/1994,385
07/21/1994,384.3
07/20/1994,385.6
07/19/1994,387.1
07/18/1994,386.2
07/15/1994,386.4
07/14/1994,384.4
07/13/1994,384
07/12/1994,386.3
07/11/1994,388.1
07/08/1994,385.1
07/07/1994,385.7
07/06/1994,384.6
07/05/1994,386.9
07/01/1994,388.1
06/30/1994,387.3
06/29/1994,386.3
06/28/1994,387.9
06/27/1994,386.4
06/24/1994,392.9
06/23/1994,391.5
06/22/1994,391.4
06/21/1994,396.3
06/20/1994,390.9
06/17/1994,393.7
06/16/1994,387.5
06/15/1994,389
06/14/1994,386.4
06/13/1994,385.6
06/10/1994,385.8
06/09/1994,385.3
06/08/1994,384.1
06/07/1994,383.5
06/06/1994,382.9
06/03/1994,383.2
06/02/1994,386.8
06/01/1994,386.3
05/31/1994,390
05/27/1994,384.7
05/26/1994,383.9
05/25/1994,386.8
05/24/1994,387.3
05/23/1994,389.9
05/20/1994,386.3
05/19/1994,381.8
05/18/1994,382.5
05/17/1994,382
05/16/1994,383.7
05/13/1994,381.5
05/12/1994,380.8
05/11/1994,382.7
05/10/1994,379.8
05/09/1994,382.3
05/06/1994,384.5
05/05/1994,374.7
05/04/1994,377.7
05/03/1994,376.8
05/02/1994,377.4
04/29/1994,377.8
04/28/1994,376.8
04/26/1994,375.3
04/25/1994,374.9
04/22/1994,372.1
04/21/1994,374.7
04/20/1994,373.9
04/19/1994,373.2
04/18/1994,378.5
04/15/1994,379.4
04/14/1994,380.3
04/13/1994,380
04/12/1994,380.4
04/11/1994,379.9
04/08/1994,386.3
04/07/1994,386.1
04/06/1994,387.1
04/05/1994,386.7
04/04/1994,388.7
03/31/1994,394.3
03/30/1994,388.6
03/29/1994,386
03/28/1994,388.1
03/25/1994,391.2
03/24/1994,391.9
03/23/1994,387.4
03/22/1994,389.7
03/21/1994,386.3
03/18/1994,387.6
03/17/1994,383
03/16/1994,385.6
03/15/1994,387.6
03/14/1994,387.2
03/11/1994,386.1
03/10/1994,388.2
03/09/1994,380.1
03/08/1994,377.7
03/07/1994,376.9
03/04/1994,378.6
03/03/1994,378.3
03/02/1994,378.9
03/01/1994,379.4
02/28/1994,382.5
02/25/1994,379.8
02/24/1994,377.6
02/23/1994,378.9
02/22/1994,379.2
02/18/1994,381.6
02/17/1994,384.3
02/16/1994,385.3
02/15/1994,385.5
02/14/1994,385.6
02/11/1994,381.7
02/10/1994,383.7
02/09/1994,385.7
02/08/1994,384.1
02/07/1994,380.7
02/04/1994,388.3
02/03/1994,389.1
02/02/1994,386.5
02/01/1994,386.1
01/31/1994,383.6
01/28/1994,379
01/27/1994,377.4
01/26/1994,384.6
01/25/1994,381.6
01/24/1994,381.4
01/21/1994,381.7
01/20/1994,387.9
01/19/1994,392.7
01/18/1994,393.6
01/17/1994,392.2
01/14/1994,390.1
01/13/1994,390.6
01/12/1994,386.9
01/11/1994,388.7
01/10/1994,385.7
01/07/1994,387.2
01/06/1994,390.1
01/05/1994,392.1
01/04/1994,395.1
01/03/1994,394.7
12/30/1993,391.9
12/29/1993,391.8
12/28/1993,388.5
12/27/1993,389.1
12/23/1993,387
12/22/1993,387.2
12/21/1993,389.3
12/20/1993,390.8
12/17/1993,388.9
12/16/1993,387.5
12/15/1993,389
12/14/1993,388.6
12/13/1993,388.6
12/10/1993,384.9
12/09/1993,384.4
12/08/1993,385.7
12/07/1993,379.3
12/06/1993,377.8
12/03/1993,378.6
12/02/1993,375.6
12/01/1993,376.6
11/30/1993,371.9
11/29/1993,371.5
11/24/1993,377.2
11/23/1993,377.3
11/22/1993,378.5
11/19/1993,378.3
11/18/1993,376.7
11/17/1993,377.2
11/16/1993,374.6
11/15/1993,375.7
11/12/1993,373.6
11/11/1993,376.4
11/10/1993,377.4
11/09/1993,376.6
11/08/1993,375.5
11/05/1993,377.8
11/04/1993,372.4
11/03/1993,368
11/02/1993,363.6
11/01/1993,362.1
10/29/1993,369.6
10/28/1993,370.2
10/27/1993,370.7
10/26/1993,370.3
10/25/1993,370.5
10/22/1993,371.3
10/21/1993,372.8
10/20/1993,373.8
10/19/1993,370.3
10/18/1993,369.6
10/15/1993,366.2
10/14/1993,366.6
10/13/1993,367.6
10/12/1993,369.2
10/11/1993,361.7
10/08/1993,361.5
10/07/1993,358.5
10/06/1993,358.2
10/05/1993,354.8
10/04/1993,354.6
10/01/1993,356.9
09/30/1993,357.1
09/29/1993,354.7
09/28/1993,357.3
09/27/1993,355.7
09/24/1993,359.4
09/23/1993,360
09/22/1993,356
09/21/1993,365
09/20/1993,355.5
09/17/1993,352.8
09/16/1993,354.7
09/15/1993,349.6
09/14/1993,346.9
09/13/1993,344.8
09/10/1993,352.4
09/09/1993,356.5
09/08/1993,353.6
09/07/1993,352.5
09/03/1993,367.1
09/02/1993,366.3
09/01/1993,372.6
08/31/1993,375.7
08/30/1993,373.3
08/27/1993,372.1
08/26/1993,370.8
08/25/1993,375.5
08/24/1993,374.9
08/23/1993,375.5
08/20/1993,376.4
08/19/1993,374.4
08/18/1993,377.5
08/17/1993,374.9
08/16/1993,376.4
08/13/1993,372.6
08/12/1993,370.7
08/11/1993,378.7
08/10/1993,384.4
08/09/1993,386.8
08/06/1993,379.9
08/05/1993,380.7
08/04/1993,403.3
08/03/1993,407.6
08/02/1993,410.2
07/30/1993,411.3
07/29/1993,402.2
07/28/1993,393.4
07/27/1993,391.2
07/26/1993,393.1
07/23/1993,390
07/22/1993,391.3
07/21/1993,389.5
07/20/1993,392.2
07/19/1993,392.4
07/16/1993,392.9
07/15/1993,393.9
07/14/1993,391.4
07/13/1993,394.5
07/12/1993,394.9
07/09/1993,392.3
07/08/1993,395.6
07/07/1993,397.8
07/06/1993,393.1
07/02/1993,386.7
07/01/1993,388.2
06/30/1993,379.2
06/29/1993,379.5
06/28/1993,376.1
06/25/1993,378.1
06/24/1993,376.1
06/23/1993,375.5
06/22/1993,369.7
06/21/1993,371.1
06/18/1993,372.5
06/17/1993,372.2
06/16/1993,371.5
06/15/1993,370.8
06/14/1993,366.6
06/11/1993,367.5
06/10/1993,371
06/09/1993,373
06/08/1993,375.6
06/07/1993,375.7
06/04/1993,378.5
06/03/1993,376.2
06/02/1993,370.8
06/01/1993,371.3
05/28/1993,380.3
05/27/1993,381.4
05/26/1993,375.3
05/25/1993,378.7
05/24/1993,374.2
05/21/1993,377.9
05/20/1993,374.7
05/19/1993,374.2
05/18/1993,376
05/17/1993,368
05/14/1993,368.3
05/13/1993,369.3
05/12/1993,361.8
05/11/1993,357.3
05/10/1993,357.2
05/07/1993,357.4
05/06/1993,358.3
05/05/1993,355.5
05/04/1993,355.7
05/03/1993,355.3
04/30/1993,357.2
04/29/1993,357.4
04/28/1993,354.4
04/27/1993,352.1
04/26/1993,353.8
04/23/1993,347.5
04/22/1993,341.2
04/21/1993,340.7
04/20/1993,341.1
04/19/1993,341.5
04/16/1993,340.2
04/15/1993,338.3
04/14/1993,340.8
04/13/1993,338.8
04/12/1993,338.2
04/08/1993,338.9
04/07/1993,339.7
04/06/1993,339.3
04/05/1993,341
04/02/1993,342.3
04/01/1993,340.2
03/31/1993,339.3
03/30/1993,338.8
03/29/1993,332.2
03/26/1993,332.5
03/25/1993,332.8
03/24/1993,332.7
03/23/1993,332.3
03/22/1993,333.3
03/19/1993,332.3
03/18/1993,331.2
03/17/1993,329.7
03/16/1993,329.6
03/15/1993,329.8
03/12/1993,328.5
03/11/1993,327.6
03/10/1993,326.9
03/09/1993,327.2
03/08/1993,327.7
03/05/1993,330.4
03/04/1993,329.6
03/03/1993,329.7
03/02/1993,330.5
03/01/1993,329.3
02/26/1993,329.1
02/25/1993,330.6
02/24/1993,330.4
02/23/1993,331.6
02/22/1993,328.8
02/19/1993,331
02/18/1993,331.5
02/17/1993,331.5
02/16/1993,333.4
02/12/1993,330
02/11/1993,332.7
02/10/1993,333.7
02/09/1993,329.6
02/08/1993,329.1
02/05/1993,328.9
02/04/1993,329.2
02/03/1993,329.5
02/02/1993,330.6
02/01/1993,330.7
01/29/1993,330.7
01/28/1993,331.1
01/27/1993,329.9
01/26/1993,331.1
01/25/1993,328.8
01/22/1993,328.6
01/21/1993,329.3
01/20/1993,329.8
01/19/1993,328.6
01/18/1993,328
01/15/1993,327
01/14/1993,327.3
01/13/1993,327.6
01/12/1993,328.8
01/11/1993,327.8
01/08/1993,329.5
01/07/1993,329
01/06/1993,330.1
01/05/1993,329
01/04/1993,328.4
12/31/1992,333.1
12/30/1992,333.3
12/29/1992,332.8
12/28/1992,333.4
12/24/1992,333.4
12/23/1992,333.4
12/22/1992,332.8
12/21/1992,334.6
12/18/1992,337.7
12/17/1992,339.2
12/16/1992,338.7
12/15/1992,335.3
12/14/1992,335.4
12/11/1992,336
12/10/1992,335
12/09/1992,334.5
12/08/1992,336.3
12/07/1992,337
12/04/1992,336.6
12/03/1992,336.4
12/02/1992,336.9
12/01/1992,336.1
11/30/1992,335.5
11/27/1992,335.5
11/25/1992,333.5
11/24/1992,334.3
11/23/1992,334.4
11/20/1992,335.3
11/19/1992,335.4
11/18/1992,335.2
11/17/1992,334.4
11/16/1992,334
11/13/1992,335.4
11/12/1992,333.5
11/11/1992,332.1
11/10/1992,330.1
11/09/1992,333.1
11/06/1992,336.2
11/05/1992,336.8
11/04/1992,337.7
11/03/1992,338.2
11/02/1992,340.6
10/30/1992,340.1
10/29/1992,340.2
10/28/1992,340.1
10/27/1992,338
10/26/1992,341.7
10/23/1992,344.2
10/22/1992,343.7
10/21/1992,344.8
10/20/1992,344.6
10/19/1992,343.4
10/16/1992,343.2
10/15/1992,341.9
10/14/1992,343.7
10/13/1992,344.9
10/12/1992,346.1
10/09/1992,351.4
10/08/1992,351
10/07/1992,352.2
10/06/1992,351.4
10/05/1992,352
10/02/1992,349.6
10/01/1992,349.1
09/30/1992,349.4
09/29/1992,349.9
09/28/1992,349.4
09/25/1992,351.1
09/24/1992,351
09/23/1992,350.4
09/22/1992,350.7
09/21/1992,349.4
09/18/1992,353
09/17/1992,349.8
09/16/1992,351.7
09/15/1992,348.4
09/14/1992,348.8
09/11/1992,342.9
09/10/1992,344.2
09/09/1992,344.2
09/08/1992,344.6
09/04/1992,343.8
09/03/1992,343.4
09/02/1992,341.1
09/01/1992,343.4
08/31/1992,345.3
08/28/1992,342.4
08/27/1992,341.7
08/26/1992,340.9
08/25/1992,343.3
08/24/1992,344.3
08/21/1992,340
08/20/1992,340.2
08/19/1992,340.8
08/18/1992,338.7
08/17/1992,339.9
08/14/1992,337.8
08/13/1992,337.2
08/12/1992,342
08/11/1992,350.9
08/10/1992,354
08/07/1992,353.9
08/06/1992,352.7
08/05/1992,352.9
08/04/1992,356.5
08/03/1992,356.5
07/31/1992,361.4
07/30/1992,360.6
07/29/1992,356.5
07/28/1992,359
07/27/1992,358.1
07/24/1992,359.5
07/23/1992,358.9
07/22/1992,359.3
07/21/1992,358.1
07/20/1992,359.6
07/17/1992,358
07/16/1992,353.2
07/15/1992,354.7
07/14/1992,351.8
07/13/1992,349.8
07/10/1992,349
07/09/1992,349.4
07/08/1992,348.4
07/07/1992,347.1
07/06/1992,347.5
07/02/1992,347.6
07/01/1992,345.6
06/30/1992,344.4
06/29/1992,345.1
06/26/1992,343.9
06/25/1992,344.6
06/24/1992,344.3
06/23/1992,346
06/22/1992,345.2
06/19/1992,342.4
06/18/1992,344.2
06/17/1992,342.9
06/16/1992,344
06/15/1992,344.9
06/12/1992,344.7
06/11/1992,342.3
06/10/1992,339.8
06/09/1992,340.2
06/08/1992,340.1
06/05/1992,340.7
06/04/1992,340.6
06/03/1992,340.6
06/02/1992,341.2
06/01/1992,339.6
05/29/1992,338.4
05/28/1992,339
05/27/1992,338.2
05/26/1992,338.4
05/22/1992,338.1
05/21/1992,337.4
05/20/1992,338.4
05/19/1992,338.2
05/18/1992,339.3
05/15/1992,339.1
05/14/1992,338.4
05/13/1992,336.1
05/12/1992,335.8
05/11/1992,337
05/08/1992,336.3
05/07/1992,335.9
05/06/1992,337.5
05/05/1992,337.8
05/04/1992,337.6
05/01/1992,339.3
04/30/1992,337.9
04/29/1992,336.4
04/28/1992,337.2
04/27/1992,337.1
04/24/1992,337.5
04/23/1992,339.3
04/22/1992,339.8
04/21/1992,341.7
04/20/1992,337.7
04/16/1992,338.3
04/15/1992,337
04/14/1992,340.8
04/13/1992,340.6
04/10/1992,342.5
04/09/1992,340.9
04/08/1992,339.3
04/07/1992,340.1
04/06/1992,341.8
04/03/1992,342.7
04/02/1992,342.4
04/01/1992,344.6
03/31/1992,345.5
03/30/1992,343.8
03/27/1992,342.5
03/26/1992,341.1
03/25/1992,341.3
03/24/1992,339.8
03/23/1992,338.5
03/20/1992,338.5
03/19/1992,339.1
03/18/1992,338.8
03/17/1992,340.6
03/16/1992,343.9
03/13/1992,347.3
03/12/1992,348
03/11/1992,351.4
03/10/1992,349.8
03/09/1992,349.7
03/06/1992,350.3
03/05/1992,352.3
03/04/1992,351.6
03/03/1992,351.4
03/02/1992,352.5
02/28/1992,354.1
02/27/1992,355
02/26/1992,350.8
02/25/1992,350.6
02/24/1992,351.1
02/21/1992,352.5
02/20/1992,354.7
02/19/1992,354.5
02/18/1992,354.7
02/14/1992,355.1
02/13/1992,357.3
02/12/1992,359.6
02/11/1992,357.8
02/10/1992,357.4
02/07/1992,356.5
02/06/1992,357.4
02/05/1992,357.3
02/04/1992,357.9
02/03/1992,358.4
01/31/1992,358.9
01/30/1992,355.6
01/29/1992,356.1
01/28/1992,355.9
01/27/1992,355
01/24/1992,354.7
01/23/1992,354.9
01/22/1992,358.3
01/21/1992,358.4
01/20/1992,358.2
01/17/1992,354.5
01/16/1992,357
01/15/1992,354.7
01/14/1992,355.2
01/13/1992,354.5
01/10/1992,356.9
01/09/1992,357.5
01/08/1992,351.5
01/07/1992,350.5
01/06/1992,350.3
01/03/1992,351.5
01/02/1992,353.2
12/31/1991,353.9
12/30/1991,353.9
12/27/1991,355
12/26/1991,355.9
12/24/1991,360.7
12/23/1991,361
12/20/1991,360.3
12/19/1991,359.1
12/18/1991,360.8
12/17/1991,359.1
12/16/1991,360.9
12/13/1991,361.3
12/12/1991,359.9
12/11/1991,368.6
12/10/1991,371.1
12/09/1991,371.6
12/06/1991,371.9
12/05/1991,370
12/04/1991,367.9
12/03/1991,366.4
12/02/1991,369.9
11/29/1991,371.1
11/27/1991,367.9
11/26/1991,366.3
11/25/1991,368.3
11/22/1991,369.6
11/21/1991,368.6
11/20/1991,364.7
11/19/1991,364.4
11/18/1991,361.5
11/15/1991,360.1
11/14/1991,355.7
11/13/1991,357.3
11/12/1991,356.7
11/11/1991,356.2
11/08/1991,355.2
11/07/1991,354.7
11/06/1991,355.8
11/05/1991,355.4
11/04/1991,358.1
11/01/1991,356.9
10/31/1991,359.5
10/30/1991,360.5
10/29/1991,361.1
10/28/1991,360.8
10/25/1991,362.7
10/24/1991,364
10/23/1991,364.3
10/22/1991,366
10/21/1991,365.9
10/18/1991,364.4
10/17/1991,362.3
10/16/1991,360.5
10/15/1991,360.1
10/14/1991,361.3
10/11/1991,362.4
10/10/1991,361.3
10/09/1991,362.1
10/08/1991,360.2
10/07/1991,362
10/04/1991,361.7
10/03/1991,360.6
10/02/1991,358.6
10/01/1991,357.3
09/30/1991,357.3
09/27/1991,352.4
09/26/1991,354.1
09/25/1991,356.3
09/24/1991,357.2
09/23/1991,354.3
09/20/1991,352.1
09/19/1991,352
09/18/1991,352.3
09/17/1991,350.4
09/16/1991,348.3
09/13/1991,348.2
09/12/1991,348.2
09/11/1991,349.4
09/10/1991,354
09/09/1991,355.2
09/06/1991,353.4
09/05/1991,351.4
09/04/1991,353
09/03/1991,352.9
08/30/1991,352.9
08/29/1991,355.7
08/28/1991,358.9
08/27/1991,359.5
08/26/1991,360.3
08/23/1991,358.6
08/22/1991,359.4
08/21/1991,362.1
08/20/1991,361.3
08/19/1991,364.1
08/16/1991,363.5
08/15/1991,362.7
08/14/1991,363.6
08/13/1991,362.2
08/12/1991,363.5
08/09/1991,364.4
08/08/1991,363.3
08/07/1991,362.8
08/06/1991,363.1
08/05/1991,362.7
08/02/1991,362.3
08/01/1991,370.3
07/31/1991,370.8
07/30/1991,369.8
07/29/1991,363.4
07/26/1991,366.3
07/25/1991,364.7
07/24/1991,364.7
07/23/1991,368.5
07/22/1991,368.1
07/19/1991,371.2
07/18/1991,370.9
07/17/1991,370.5
07/16/1991,369.8
07/15/1991,370.1
07/12/1991,369.6
07/11/1991,368.9
07/10/1991,371.2
07/09/1991,370.6
07/08/1991,372.1
07/03/1991,371.6
07/02/1991,369.4
07/01/1991,369.9
06/28/1991,370
06/27/1991,367.9
06/26/1991,367.9
06/25/1991,366.7
06/24/1991,365.2
06/21/1991,368.1
06/20/1991,370.4
06/19/1991,371.1
06/18/1991,370.9
06/17/1991,370.8
06/14/1991,369.8
06/13/1991,372.9
06/12/1991,373.1
06/11/1991,373.9
06/10/1991,376.6
06/07/1991,369.5
06/06/1991,368.1
06/05/1991,365.7
06/04/1991,365.8
06/03/1991,366.4
05/31/1991,364.8
05/30/1991,366.5
05/29/1991,361.2
05/28/1991,363.7
05/24/1991,356.8
05/23/1991,355.5
05/22/1991,356.8
05/21/1991,357.9
05/20/1991,358.1
05/17/1991,356
05/16/1991,357.1
05/15/1991,360.9
05/14/1991,361.2
05/13/1991,359.8
05/10/1991,358.3
05/09/1991,359.3
05/08/1991,358.5
05/07/1991,358.1
05/06/1991,356.9
05/03/1991,355.5
05/02/1991,356.7
05/01/1991,357.7
04/30/1991,357.7
04/29/1991,354.1
04/26/1991,355.5
04/25/1991,355.8
04/24/1991,358.1
04/23/1991,358.9
04/22/1991,359.7
04/19/1991,359
04/18/1991,360.2
04/17/1991,363.7
04/16/1991,363.1
04/15/1991,363.2
04/12/1991,362.7
04/11/1991,364.8
04/10/1991,366.3
04/09/1991,367.2
04/08/1991,364
04/05/1991,362.1
04/04/1991,361.7
04/03/1991,362.2
04/02/1991,360.5
04/01/1991,362.4
03/28/1991,359.4
03/27/1991,356.3
03/26/1991,357.6
03/25/1991,359.4
03/22/1991,363.5
03/21/1991,363.5
03/20/1991,363.6
03/19/1991,364.5
03/18/1991,363.7
03/15/1991,365.8
03/14/1991,366.3
03/13/1991,368.1
03/12/1991,366.1
03/11/1991,366.2
03/08/1991,371.2
03/07/1991,368.5
03/06/1991,367.5
03/05/1991,366.3
03/04/1991,369.5
03/01/1991,368.6
02/28/1991,369
02/27/1991,363.3
02/26/1991,360.2
02/25/1991,360.8
02/22/1991,358.3
02/21/1991,364.1
02/20/1991,366.1
02/19/1991,366.1
02/15/1991,366.1
02/14/1991,370.2
02/13/1991,369.5
02/12/1991,370.3
02/11/1991,369.1
02/08/1991,372.4
02/07/1991,370
02/06/1991,365.2
02/05/1991,368.9
02/04/1991,371.6
02/01/1991,368.7
01/31/1991,368.5
01/30/1991,371.5
01/29/1991,376.4
01/28/1991,377.1
01/25/1991,376.1
01/24/1991,373.5
01/23/1991,378.9
01/22/1991,380.1
01/21/1991,379.5
01/18/1991,375.1
01/17/1991,374.4
01/16/1991,404.5
01/15/1991,400.2
01/14/1991,401.6
01/11/1991,393.3
01/10/1991,392.1
01/09/1991,393
01/08/1991,392.3
01/07/1991,396.2
01/04/1991,387.2
01/03/1991,388.9
01/02/1991,391.1
12/31/1990,396.2
12/28/1990,396.2
12/27/1990,387.6
12/26/1990,387.4
12/24/1990,384.3
12/21/1990,384.3
12/20/1990,386.7
12/19/1990,388
12/18/1990,378.4
12/17/1990,379.3
12/14/1990,378.6
12/13/1990,376.1
12/12/1990,374.5
12/11/1990,373.6
12/10/1990,375.9
12/07/1990,372.1
12/06/1990,373.2
12/05/1990,375.8
12/04/1990,380.5
12/03/1990,378.5
11/30/1990,385.7
11/29/1990,391.7
11/28/1990,385.7
11/27/1990,385.8
11/26/1990,386.7
11/23/1990,384.5
11/21/1990,379.8
11/20/1990,378.5
11/19/1990,382.3
11/16/1990,379.8
11/15/1990,380
11/14/1990,378.5
11/13/1990,387
11/12/1990,383.3
11/09/1990,386.3
11/08/1990,388.9
11/07/1990,387.9
11/06/1990,388.1
11/05/1990,381.1
11/02/1990,378
11/01/1990,383.1
10/31/1990,381.3
10/30/1990,381.7
10/29/1990,375.8
10/26/1990,373.2
10/25/1990,378.3
10/24/1990,376
10/23/1990,373.9
10/22/1990,372.4
10/19/1990,375.7
10/18/1990,373
10/17/1990,369.8
10/16/1990,365.1
10/15/1990,378.5
10/12/1990,391.3
10/11/1990,393.6
10/10/1990,392.2
10/09/1990,394
10/08/1990,399.3
10/05/1990,398.1
10/04/1990,396.9
10/03/1990,398.5
10/02/1990,393.9
10/01/1990,391.6
09/28/1990,408.1
09/27/1990,410.8
09/26/1990,412.8
09/25/1990,407.6
09/24/1990,408.3
09/21/1990,394.5
09/20/1990,394.2
09/19/1990,391.4
09/18/1990,393.3
09/17/1990,395.2
09/14/1990,391
09/13/1990,388.8
09/12/1990,388.1
09/11/1990,386.6
09/10/1990,384.8
09/07/1990,396
09/06/1990,396.2
09/05/1990,393
09/04/1990,390.5
08/31/1990,389.2
08/30/1990,393.7
08/29/1990,392.7
08/28/1990,392.8
08/27/1990,396.2
08/24/1990,423.2
08/23/1990,420.3
08/22/1990,419.3
08/21/1990,416
08/20/1990,418.8
08/17/1990,418.3
08/16/1990,417.9
08/15/1990,411.3
08/14/1990,414
08/13/1990,414
08/10/1990,405.9
08/09/1990,394.8
08/08/1990,392.2
08/07/1990,393.7
08/06/1990,393.8
08/03/1990,386.4
08/02/1990,385.9
08/01/1990,382.4
07/31/1990,379.2
07/30/1990,376.8
07/27/1990,368
07/26/1990,369.6
07/25/1990,372.4
07/24/1990,368.4
07/23/1990,369.7
07/20/1990,362
07/19/1990,362.1
07/18/1990,362.5
07/17/1990,363
07/16/1990,364.5
07/13/1990,365.7
07/12/1990,359.5
07/11/1990,355.6
07/10/1990,357.1
07/09/1990,359.9
07/06/1990,362.9
07/05/1990,363.3
07/03/1990,364.1
07/02/1990,360.8
06/29/1990,359.9
06/28/1990,354.1
06/27/1990,353.2
06/26/1990,352.9
06/25/1990,356.2
06/22/1990,352.8
06/21/1990,353.1
06/20/1990,353.1
06/19/1990,351.8
06/18/1990,352
06/15/1990,352.3
06/14/1990,349.8
06/13/1990,355.1
06/12/1990,359.1
06/11/1990,359.7
06/08/1990,359.2
06/07/1990,358.1
06/06/1990,361
06/05/1990,363.6
06/04/1990,362.4
06/01/1990,363.5
05/31/1990,368.6
05/30/1990,368.9
05/29/1990,367.4
05/25/1990,368.4
05/24/1990,366.9
05/23/1990,364.6
05/22/1990,376.4
05/21/1990,374.1
05/18/1990,375.6
05/17/1990,370.6
05/16/1990,370.3
05/15/1990,372.3
05/14/1990,369.9
05/11/1990,370.5
05/10/1990,371.9
05/09/1990,373.7
05/08/1990,372
05/07/1990,374
05/04/1990,373.1
05/03/1990,373.7
05/02/1990,372
05/01/1990,372.7
04/30/1990,371.4
04/27/1990,374
04/26/1990,373.3
04/25/1990,373.6
04/24/1990,379
04/23/1990,382.1
04/20/1990,379.9
04/19/1990,380.7
04/18/1990,379.7
04/17/1990,378.8
04/16/1990,378.9
04/12/1990,379.7
04/11/1990,378.4
04/10/1990,379.3
04/09/1990,380.4
04/06/1990,385.2
04/05/1990,379.3
04/04/1990,381.8
04/03/1990,380.1
04/02/1990,374.5
03/30/1990,375
03/29/1990,376
03/28/1990,369.1
03/27/1990,369.1
03/26/1990,366.2
03/23/1990,389.4
03/22/1990,394.7
03/21/1990,392.5
03/20/1990,393.3
03/19/1990,401.9
03/16/1990,400.9
03/15/1990,399.6
03/14/1990,399.5
03/13/1990,400.7
03/12/1990,401.1
03/09/1990,401.6
03/08/1990,401.9
03/07/1990,402.3
03/06/1990,406.1
03/05/1990,406.6
03/02/1990,405.6
03/01/1990,409
02/28/1990,408.9
02/27/1990,411
02/26/1990,411.8
02/23/1990,418.2
02/22/1990,419
02/21/1990,421.6
02/20/1990,423.6
02/16/1990,420.8
02/15/1990,416.2
02/14/1990,420.7
02/13/1990,422
02/12/1990,423.6
02/09/1990,420.6
02/08/1990,423.5
02/07/1990,423.1
02/06/1990,426.4
02/05/1990,427.5
02/02/1990,423.4
02/01/1990,423.3
01/31/1990,417.8
01/30/1990,423.9
01/29/1990,419.2
01/26/1990,420.3
01/25/1990,416.3
01/24/1990,417.7
01/23/1990,413.7
01/22/1990,408
01/19/1990,410.9
01/18/1990,411.2
01/17/1990,413.7
01/16/1990,412.2
01/15/1990,415.1
01/12/1990,414.7
01/11/1990,415.6
01/10/1990,414.2
01/09/1990,406.2
01/08/1990,405
01/05/1990,408.5
01/04/1990,400.8
01/03/1990,396.4
01/02/1990,402.1
12/29/1989,405.2
12/28/1989,401.4
12/27/1989,403.8
12/26/1989,410.1
12/22/1989,416.7
12/21/1989,415.5
12/20/1989,417.5
12/19/1989,416.1
12/18/1989,416.1
12/15/1989,418.3
12/14/1989,412.8
12/13/1989,412.9
12/12/1989,422.8
12/11/1989,421.8
12/08/1989,416.8
12/07/1989,415
12/06/1989,410.1
12/05/1989,408.9
12/04/1989,406.6
12/01/1989,419.3
11/30/1989,417.5
11/29/1989,415.5
11/28/1989,413.5
11/27/1989,414.1
11/24/1989,419.3
11/22/1989,411.6
11/21/1989,404.4
11/20/1989,399.3
11/17/1989,395.8
11/16/1989,392.7
11/15/1989,392.8
11/14/1989,394.9
11/13/1989,392.7
11/10/1989,388.6
11/09/1989,389
11/08/1989,390.8
11/07/1989,388.4
11/06/1989,383.8
11/03/1989,381
11/02/1989,382.9
11/01/1989,376.9
10/31/1989,377.6
10/30/1989,380.8
10/27/1989,381.2
10/26/1989,375.4
10/25/1989,372.3
10/24/1989,373.4
10/23/1989,370.2
10/20/1989,370.6
10/19/1989,370.6
10/18/1989,372.4
10/17/1989,371.2
10/16/1989,371.2
10/13/1989,367.3
10/12/1989,367.4
10/11/1989,366.1
10/10/1989,365.2
10/09/1989,367.4
10/06/1989,368.2
10/05/1989,367.9
10/04/1989,371.5
10/03/1989,371.4
10/02/1989,372.1
09/29/1989,372
09/28/1989,372.8
09/27/1989,372.3
